MES_INICIO,RHS_FINAL_VOL,USINA,LAG,MLT,FATOR,PERC_MLT,CONTRIB,PIAFL,CALC_AFL,RHS_FINAL
6,302186263.92021906,PIRAJU,3,723.3913306451611,2.63,80,1522.015359677419,-337.88425,-514265.0182930849,301671998.901926
6,301671998.901926,PIRAJU,4,641.1242607526881,2.63,80,1348.9254446236557,-70.32263,-94859.98493985484,301577138.9169861
6,301577138.9169861,PIRAJU,5,510.64200268817206,2.63,80,1074.390773655914,-213.82893,-229735.8295327163,301347403.08745337
6,301347403.08745337,PIRAJU,6,343.9133064516129,2.63,80,723.5935967741935,-65.427,-47342.55825614517,301300060.5291972
6,301300060.5291972,PIRAJU,7,225.74032258064517,2.63,80,474.95763870967744,-58.90675,-27978.210884061293,301272082.3183132
6,301272082.3183132,PIRAJU,8,177.64032258064518,2.63,80,373.7552387096775,-53.11533,-19852.132843293293,301252230.18546987
6,301252230.18546987,PIRAJU,9,155.65141129032259,2.63,80,327.4905693548387,-48.11446,-15757.031899600614,301236473.1535703
6,301236473.1535703,PIRAJU,10,176.98487903225805,2.63,80,372.3761854838709,-32.9793,-12280.705933928226,301224192.44763637
6,301224192.44763637,PIRAJU,11,243.2369623655914,2.63,80,511.7705688172043,-29.4589,-15076.19800972914,301209116.24962664
6,301209116.24962664,PIRAJU,12,356.4777553763441,2.63,80,750.0291973118279,20.39947,15300.198109686715,301224416.4477363
6,301224416.4477363,ROSANA,1,527.8749327956989,2.63,80,1110.6488586021503,-213.73131,-237380.43549904236,300987036.01223725
6,300987036.01223725,ROSANA,2,702.1161290322582,2.63,80,1477.2523354838713,-63.69371,-94091.68185313241,300892944.33038414
6,300892944.33038414,ROSANA,3,723.3913306451611,2.63,80,1522.015359677419,-62.27285,-94780.23419088796,300798164.09619325
6,300798164.09619325,ROSANA,4,641.1242607526881,2.63,80,1348.9254446236557,-57.96043,-78184.29880832828,300719979.7973849
6,300719979.7973849,ROSANA,5,510.64200268817206,2.63,80,1074.390773655914,-57.1133,-61362.002573042315,300658617.7948119
6,300658617.7948119,ROSANA,6,343.9133064516129,2.63,80,723.5935967741935,-60.24006,-43589.321685293224,300615028.4731266
6,300615028.4731266,ROSANA,7,225.74032258064517,2.63,80,474.95763870967744,-58.95889,-28002.975175343614,300587025.49795127
6,300587025.49795127,ROSANA,8,177.64032258064518,2.63,80,373.7552387096775,-39.14299,-14629.897571260517,300572395.60038
6,300572395.60038,ROSANA,9,155.65141129032259,2.63,80,327.4905693548387,-27.80775,-9106.775879977016,300563288.8245
6,300563288.8245,ROSANA,10,176.98487903225805,2.63,80,372.3761854838709,-23.94414,-8916.227517891773,300554372.5969821
6,300554372.5969821,ROSANA,11,243.2369623655914,2.63,80,511.7705688172043,-16.785,-8590.068997596774,300545782.5279845
6,300545782.5279845,ROSANA,12,356.4777553763441,2.63,80,750.0291973118279,-12.57255,-9429.779584662821,300536352.74839985
6,299715204.38791186,CHAVANTES,1,527.8749327956989,2.63,80,1110.6488586021503,-1009.05497,-1120705.750697327,298594498.63721454
6,298594498.63721454,CHAVANTES,2,702.1161290322582,2.63,80,1477.2523354838713,-297.6355,-439682.73749790975,298154815.8997166
6,298154815.8997166,CHAVANTES,3,723.3913306451611,2.63,80,1522.015359677419,-224.97451,-342414.6597559011,297812401.23996073
6,297812401.23996073,CHAVANTES,4,641.1242607526881,2.63,80,1348.9254446236557,-153.3799,-206898.04980383185,297605503.1901569
6,297605503.1901569,CHAVANTES,5,510.64200268817206,2.63,80,1074.390773655914,-163.07405,-175205.2547427032,297430297.9354142
6,297430297.9354142,CHAVANTES,6,343.9133064516129,2.63,80,723.5935967741935,-139.68992,-101078.73164589936,297329219.2037683
6,297329219.2037683,CHAVANTES,7,225.74032258064517,2.63,80,474.95763870967744,-80.80511,-38379.00424127575,297290840.199527
6,297290840.199527,CHAVANTES,8,177.64032258064518,2.63,80,373.7552387096775,-66.64335,-24908.301187662586,297265931.8983394
6,297265931.8983394,CHAVANTES,9,155.65141129032259,2.63,80,327.4905693548387,-95.46012,-31262.289049481227,297234669.6092899
6,297234669.6092899,CHAVANTES,10,176.98487903225805,2.63,80,372.3761854838709,-81.27576,-30265.15748110258,297204404.4518088
6,297204404.4518088,CHAVANTES,11,243.2369623655914,2.63,80,511.7705688172043,-61.69479,-31573.577771357966,297172830.87403744
6,297172830.87403744,CHAVANTES,12,356.4777553763441,2.63,80,750.0291973118279,-36.39102,-27294.327519958675,297145536.5465175
6,297145536.5465175,L.N. GARCEZ,1,527.8749327956989,2.63,80,1110.6488586021503,-548.50764,-609199.3843005592,296536337.16221696
6,296536337.16221696,L.N. GARCEZ,2,702.1161290322582,2.63,80,1477.2523354838713,-464.18522,-685718.7003420946,295850618.46187484
6,295850618.46187484,L.N. GARCEZ,3,723.3913306451611,2.63,80,1522.015359677419,-574.64384,-874616.7508240131,294976001.7110508
6,294976001.7110508,L.N. GARCEZ,4,641.1242607526881,2.63,80,1348.9254446236557,-16.64553,-22453.5789562464,294953548.13209456
6,294953548.13209456,L.N. GARCEZ,5,510.64200268817206,2.63,80,1074.390773655914,-5.72757,-6153.648363468404,294947394.4837311
6,294947394.4837311,L.N. GARCEZ,6,343.9133064516129,2.63,80,723.5935967741935,3.26203,2360.3840204853227,294949754.8677516
6,294949754.8677516,L.N. GARCEZ,7,225.74032258064517,2.63,80,474.95763870967744,22.67663,10770.438638693033,294960525.3063903
6,294960525.3063903,L.N. GARCEZ,8,177.64032258064518,2.63,80,373.7552387096775,13.63469,5096.0368156824525,294965621.343206
6,294965621.343206,L.N. GARCEZ,9,155.65141129032259,2.63,80,327.4905693548387,-0.21293,-69.73256693272582,294965551.61063904
6,294965551.61063904,L.N. GARCEZ,10,176.98487903225805,2.63,80,372.3761854838709,-18.97722,-7066.664794688225,294958484.94584435
6,294958484.94584435,L.N. GARCEZ,11,243.2369623655914,2.63,80,511.7705688172043,-4.92646,-2521.2172364552043,294955963.7286079
6,294955963.7286079,L.N. GARCEZ,12,356.4777553763441,2.63,80,750.0291973118279,7.69174,5769.02957813128,294961732.75818604
6,294961732.75818604,TAQUARUCU,1,527.8749327956989,2.63,80,1110.6488586021503,-293.96891,-326496.23435601825,294635236.52383
6,294635236.52383,TAQUARUCU,2,702.1161290322582,2.63,80,1477.2523354838713,-129.94625,-191963.401299871,294443273.1225301
6,294443273.1225301,TAQUARUCU,3,723.3913306451611,2.63,80,1522.015359677419,-295.90832,-450377.0080963408,293992896.11443377
6,293992896.11443377,TAQUARUCU,4,641.1242607526881,2.63,80,1348.9254446236557,-229.14441,-309098.7251422753,293683797.38929147
6,293683797.38929147,TAQUARUCU,5,510.64200268817206,2.63,80,1074.390773655914,-102.55186,-110180.77220525299,293573616.61708623
6,293573616.61708623,TAQUARUCU,6,343.9133064516129,2.63,80,723.5935967741935,-69.31348,-50154.790298136126,293523461.82678807
6,293523461.82678807,TAQUARUCU,7,225.74032258064517,2.63,80,474.95763870967744,-70.83553,-33643.87606554852,293489817.9507225
6,293489817.9507225,TAQUARUCU,8,177.64032258064518,2.63,80,373.7552387096775,-62.80506,-23473.720192475615,293466344.23053
6,293466344.23053,TAQUARUCU,9,155.65141129032259,2.63,80,327.4905693548387,-49.22464,-16120.605379886969,293450223.62515014
6,293450223.62515014,TAQUARUCU,10,176.98487903225805,2.63,80,372.3761854838709,-51.67957,-19244.24114404669,293430979.3840061
6,293430979.3840061,TAQUARUCU,11,243.2369623655914,2.63,80,511.7705688172043,-36.94775,-18908.77103401586,293412070.6129721
6,293412070.6129721,TAQUARUCU,12,356.4777553763441,2.63,80,750.0291973118279,-10.8461,-8134.891676963817,293403935.7212951
6,293403901.9779561,PARANAPANEMA,1,527.8749327956989,2.63,80,1110.6488586021503,-3.62405,-4025.0469960171226,293399876.9309601
6,293399876.9309601,PARANAPANEMA,2,702.1161290322582,2.63,80,1477.2523354838713,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,3,723.3913306451611,2.63,80,1522.015359677419,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,4,641.1242607526881,2.63,80,1348.9254446236557,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,5,510.64200268817206,2.63,80,1074.390773655914,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,6,343.9133064516129,2.63,80,723.5935967741935,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,7,225.74032258064517,2.63,80,474.95763870967744,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,8,177.64032258064518,2.63,80,373.7552387096775,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,9,155.65141129032259,2.63,80,327.4905693548387,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,10,176.98487903225805,2.63,80,372.3761854838709,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,11,243.2369623655914,2.63,80,511.7705688172043,0.0,0.0,293399876.9309601
6,293399876.9309601,PARANAPANEMA,12,356.4777553763441,2.63,80,750.0291973118279,0.0,0.0,293399876.9309601
6,291908239.95380014,A.A. LAYDNER,1,527.8749327956989,2.63,80,1110.6488586021503,-2322.94049,-2579971.2038192195,289328268.7499809
6,289328268.7499809,A.A. LAYDNER,2,702.1161290322582,2.63,80,1477.2523354838713,307.94772,454916.4885769333,289783185.2385579
6,289783185.2385579,A.A. LAYDNER,3,723.3913306451611,2.63,80,1522.015359677419,-722.89471,-1100256.8520495535,288682928.38650835
6,288682928.38650835,A.A. LAYDNER,4,641.1242607526881,2.63,80,1348.9254446236557,-150.90989,-203566.19046635696,288479362.196042
6,288479362.196042,A.A. LAYDNER,5,510.64200268817206,2.63,80,1074.390773655914,-659.12855,-708161.6327732009,287771200.5632688
6,287771200.5632688,A.A. LAYDNER,6,343.9133064516129,2.63,80,723.5935967741935,-145.42975,-105232.03588047178,287665968.52738833
6,287665968.52738833,A.A. LAYDNER,7,225.74032258064517,2.63,80,474.95763870967744,-52.24483,-24814.081091588516,287641154.44629675
6,287641154.44629675,A.A. LAYDNER,8,177.64032258064518,2.63,80,373.7552387096775,-0.84375,-315.3559826612904,287640839.0903141
6,287640839.0903141,A.A. LAYDNER,9,155.65141129032259,2.63,80,327.4905693548387,-77.13805,-25261.98391342202,287615577.10640067
6,287615577.10640067,A.A. LAYDNER,10,176.98487903225805,2.63,80,372.3761854838709,-25.38016,-9450.96716777032,287606126.1392329
6,287606126.1392329,A.A. LAYDNER,11,243.2369623655914,2.63,80,511.7705688172043,-32.18302,-16470.322451655462,287589655.8167812
6,287589655.8167812,A.A. LAYDNER,12,356.4777553763441,2.63,80,750.0291973118279,21.1578,15868.967750884194,287605524.7845321
6,287605524.7845321,CANOAS I,1,527.8749327956989,2.63,80,1110.6488586021503,-572.7906,-636169.2261080409,286969355.5584241
6,286969355.5584241,CANOAS I,2,702.1161290322582,2.63,80,1477.2523354838713,-221.67873,-327475.4216195985,286641880.1368045
6,286641880.1368045,CANOAS I,3,723.3913306451611,2.63,80,1522.015359677419,-89.12793,-135654.07843625383,286506226.05836827
6,286506226.05836827,CANOAS I,4,641.1242607526881,2.63,80,1348.9254446236557,-69.63131,-93927.4458014776,286412298.61256677
6,286412298.61256677,CANOAS I,5,510.64200268817206,2.63,80,1074.390773655914,-66.43147,-71373.35844839965,286340925.2541184
6,286340925.2541184,CANOAS I,6,343.9133064516129,2.63,80,723.5935967741935,-49.96239,-36152.465483535,286304772.78863484
6,286304772.78863484,CANOAS I,7,225.74032258064517,2.63,80,474.95763870967744,-39.72735,-18868.808348192906,286285903.98028666
6,286285903.98028666,CANOAS I,8,177.64032258064518,2.63,80,373.7552387096775,-27.09943,-10128.553928546196,286275775.4263581
6,286275775.4263581,CANOAS I,9,155.65141129032259,2.63,80,327.4905693548387,-45.59421,-14931.67379218408,286260843.7525659
6,286260843.7525659,CANOAS I,10,176.98487903225805,2.63,80,372.3761854838709,-45.49842,-16942.528085143065,286243901.22448075
6,286243901.22448075,CANOAS I,11,243.2369623655914,2.63,80,511.7705688172043,-19.0502,-9749.331690081506,286234151.8927907
6,286234151.8927907,CANOAS I,12,356.4777553763441,2.63,80,750.0291973118279,-11.76285,-8822.480943599436,286225329.41184705
6,285222927.0083591,CAPIVARA,1,527.8749327956989,2.63,80,1110.6488586021503,-708.58511,-786989.2436439791,284435937.7647151
6,284435937.7647151,CAPIVARA,2,702.1161290322582,2.63,80,1477.2523354838713,-221.16469,-326716.0548290664,284109221.709886
6,284109221.709886,CAPIVARA,3,723.3913306451611,2.63,80,1522.015359677419,-191.79558,-291915.8186782392,283817305.89120775
6,283817305.89120775,CAPIVARA,4,641.1242607526881,2.63,80,1348.9254446236557,-147.1414,-198482.77841754718,283618823.1127902
6,283618823.1127902,CAPIVARA,5,510.64200268817206,2.63,80,1074.390773655914,-152.6648,-164021.6525820254,283454801.4602082
6,283454801.4602082,CAPIVARA,6,343.9133064516129,2.63,80,723.5935967741935,-106.11685,-76785.47316984758,283378015.9870383
6,283378015.9870383,CAPIVARA,7,225.74032258064517,2.63,80,474.95763870967744,-76.82247,-36487.41895104503,283341528.5680873
6,283341528.5680873,CAPIVARA,8,177.64032258064518,2.63,80,373.7552387096775,-64.12195,-23965.914728780004,283317562.6533585
6,283317562.6533585,CAPIVARA,9,155.65141129032259,2.63,80,327.4905693548387,-74.83721,-24508.48051182763,283293054.1728467
6,283293054.1728467,CAPIVARA,10,176.98487903225805,2.63,80,372.3761854838709,-65.75994,-24487.435614848222,283268566.73723185
6,283268566.73723185,CAPIVARA,11,243.2369623655914,2.63,80,511.7705688172043,-61.84796,-31651.9656693837,283236914.77156246
6,283236914.77156246,CAPIVARA,12,356.4777553763441,2.63,80,750.0291973118279,-40.98925,-30743.134275913842,283206171.63728654
6,283206171.63728654,CANOAS II,1,527.8749327956989,2.63,80,1110.6488586021503,-588.0467,-653113.3961597611,282553058.2411268
6,282553058.2411268,CANOAS II,2,702.1161290322582,2.63,80,1477.2523354838713,-343.78531,-507857.65210254665,282045200.58902425
6,282045200.58902425,CANOAS II,3,723.3913306451611,2.63,80,1522.015359677419,-65.85547,-100233.03685877546,281944967.55216545
6,281944967.55216545,CANOAS II,4,641.1242607526881,2.63,80,1348.9254446236557,-42.9217,-57898.17325650316,281887069.37890893
6,281887069.37890893,CANOAS II,5,510.64200268817206,2.63,80,1074.390773655914,-50.12832,-53857.40450687123,281833211.97440207
6,281833211.97440207,CANOAS II,6,343.9133064516129,2.63,80,723.5935967741935,-49.32107,-35688.410438051775,281797523.563964
6,281797523.563964,CANOAS II,7,225.74032258064517,2.63,80,474.95763870967744,-31.84726,-15126.099408973161,281782397.464555
6,281782397.464555,CANOAS II,8,177.64032258064518,2.63,80,373.7552387096775,-21.7865,-8142.818508148389,281774254.6460469
6,281774254.6460469,CANOAS II,9,155.65141129032259,2.63,80,327.4905693548387,-34.2226,-11207.578758802903,281763047.0672881
6,281763047.0672881,CANOAS II,10,176.98487903225805,2.63,80,372.3761854838709,-41.01455,-15272.841678337498,281747774.2256098
6,281747774.2256098,CANOAS II,11,243.2369623655914,2.63,80,511.7705688172043,-21.20857,-10853.921932699495,281736920.3036771
6,281736920.3036771,CANOAS II,12,356.4777553763441,2.63,80,750.0291973118279,-14.11795,-10588.874706188522,281726331.4289709
6,280201328.6142909,G.B. MUNHOZ,1,527.8749327956989,2.63,80,1110.6488586021503,-711.68109,-790427.7902972342,279410900.8239937
6,279410900.8239937,G.B. MUNHOZ,2,702.1161290322582,2.63,80,1477.2523354838713,-136.63051,-201837.7399958524,279209063.08399785
6,279209063.08399785,G.B. MUNHOZ,3,723.3913306451611,2.63,80,1522.015359677419,-143.80331,-218870.8465924534,278990192.2374054
6,278990192.2374054,G.B. MUNHOZ,4,641.1242607526881,2.63,80,1348.9254446236557,-124.03206,-167310.00168308793,278822882.2357223
6,278822882.2357223,G.B. MUNHOZ,5,510.64200268817206,2.63,80,1074.390773655914,-126.37169,-135772.57778730534,278687109.657935
6,278687109.657935,G.B. MUNHOZ,6,343.9133064516129,2.63,80,723.5935967741935,-120.80964,-87417.08193259548,278599692.5760024
6,278599692.5760024,G.B. MUNHOZ,7,225.74032258064517,2.63,80,474.95763870967744,-96.65102,-45905.14023808181,278553787.4357643
6,278553787.4357643,G.B. MUNHOZ,8,177.64032258064518,2.63,80,373.7552387096775,-95.30866,-35622.110969399495,278518165.3247949
6,278518165.3247949,G.B. MUNHOZ,9,155.65141129032259,2.63,80,327.4905693548387,-96.36201,-31557.64951907666,278486607.6752758
6,278486607.6752758,G.B. MUNHOZ,10,176.98487903225805,2.63,80,372.3761854838709,-78.3272,-29167.183955632256,278457440.4913202
6,278457440.4913202,G.B. MUNHOZ,11,243.2369623655914,2.63,80,511.7705688172043,-101.40877,-51898.02390595305,278405542.46741426
6,278405542.46741426,G.B. MUNHOZ,12,356.4777553763441,2.63,80,750.0291973118279,-53.8105,-40359.446121948116,278365183.0212923
6,278112887.70084435,MAUA,1,527.8749327956989,2.63,80,1110.6488586021503,-740.35843,-822278.24523598,277290609.45560837
6,277290609.45560837,MAUA,2,702.1161290322582,2.63,80,1477.2523354838713,-80.0497,-118253.60627978326,277172355.8493286
6,277172355.8493286,MAUA,3,723.3913306451611,2.63,80,1522.015359677419,-73.46065,-111808.23763188698,277060547.6116967
6,277060547.6116967,MAUA,4,641.1242607526881,2.63,80,1348.9254446236557,-58.9913,-79574.86558142747,276980972.74611527
6,276980972.74611527,MAUA,5,510.64200268817206,2.63,80,1074.390773655914,-66.40681,-71346.86397192128,276909625.8821433
6,276909625.8821433,MAUA,6,343.9133064516129,2.63,80,723.5935967741935,-56.51438,-40893.44349366355,276868732.43864965
6,276868732.43864965,MAUA,7,225.74032258064517,2.63,80,474.95763870967744,-42.12829,-20009.153141276518,276848723.2855084
6,276848723.2855084,MAUA,8,177.64032258064518,2.63,80,373.7552387096775,-33.77996,-12625.437013403358,276836097.848495
6,276836097.848495,MAUA,9,155.65141129032259,2.63,80,327.4905693548387,-35.88275,-11751.26222751734,276824346.5862675
6,276824346.5862675,MAUA,10,176.98487903225805,2.63,80,372.3761854838709,-21.64998,-8061.936968202096,276816284.64929926
6,276816284.64929926,MAUA,11,243.2369623655914,2.63,80,511.7705688172043,-5.66536,-2899.3645097542367,276813385.2847895
6,276813385.2847895,MAUA,12,356.4777553763441,2.63,80,750.0291973118279,-22.88773,-17166.465760189843,276796218.81902933
6,276577687.62469333,STA CLARA PR,1,527.8749327956989,2.63,80,1110.6488586021503,-577.09342,-640948.1482298113,275936739.4764635
6,275936739.4764635,STA CLARA PR,2,702.1161290322582,2.63,80,1477.2523354838713,-565.92266,-836010.5711882447,275100728.9052752
6,275100728.9052752,STA CLARA PR,3,723.3913306451611,2.63,80,1522.015359677419,-152.70976,-232426.6002926523,274868302.3049826
6,274868302.3049826,STA CLARA PR,4,641.1242607526881,2.63,80,1348.9254446236557,-137.95239,-186087.48901764597,274682214.81596494
6,274682214.81596494,STA CLARA PR,5,510.64200268817206,2.63,80,1074.390773655914,-121.73264,-130788.42526877687,274551426.39069617
6,274551426.39069617,STA CLARA PR,6,343.9133064516129,2.63,80,723.5935967741935,-118.41961,-85687.67152849726,274465738.71916765
6,274465738.71916765,STA CLARA PR,7,225.74032258064517,2.63,80,474.95763870967744,-114.70053,-54477.89288754852,274411260.8262801
6,274411260.8262801,STA CLARA PR,8,177.64032258064518,2.63,80,373.7552387096775,-117.99806,-44102.39308257884,274367158.43319756
6,274367158.43319756,STA CLARA PR,9,155.65141129032259,2.63,80,327.4905693548387,-119.44158,-39115.991038841516,274328042.4421587
6,274328042.4421587,STA CLARA PR,10,176.98487903225805,2.63,80,372.3761854838709,-94.2584,-35099.583441812894,274292942.8587169
6,274292942.8587169,STA CLARA PR,11,243.2369623655914,2.63,80,511.7705688172043,-78.63705,-40244.127808606936,274252698.7309083
6,274252698.7309083,STA CLARA PR,12,356.4777553763441,2.63,80,750.0291973118279,-88.29264,-66222.0579077422,274186476.6730005
6,273953218.2850645,MACHADINHO,1,527.8749327956989,2.63,80,1110.6488586021503,-202.82821,-225270.91992881725,273727947.3651357
6,273727947.3651357,MACHADINHO,2,702.1161290322582,2.63,80,1477.2523354838713,-264.49598,-390727.3041810953,273337220.06095463
6,273337220.06095463,MACHADINHO,3,723.3913306451611,2.63,80,1522.015359677419,144.0199,219200.49989920593,273556420.56085384
6,273556420.56085384,MACHADINHO,4,641.1242607526881,2.63,80,1348.9254446236557,-367.71863,-496025.0164691516,273060395.54438466
6,273060395.54438466,MACHADINHO,5,510.64200268817206,2.63,80,1074.390773655914,-59.61074,-64045.22906680154,272996350.31531787
6,272996350.31531787,MACHADINHO,6,343.9133064516129,2.63,80,723.5935967741935,-52.06385,-37673.0684834121,272958677.24683446
6,272958677.24683446,MACHADINHO,7,225.74032258064517,2.63,80,474.95763870967744,-46.76406,-22210.947514077678,272936466.2993204
6,272936466.2993204,MACHADINHO,8,177.64032258064518,2.63,80,373.7552387096775,-41.12444,-15370.474889001809,272921095.8244314
6,272921095.8244314,MACHADINHO,9,155.65141129032259,2.63,80,327.4905693548387,-39.60597,-12970.581665150661,272908125.24276626
6,272908125.24276626,MACHADINHO,10,176.98487903225805,2.63,80,372.3761854838709,-34.97192,-13022.710168647094,272895102.5325976
6,272895102.5325976,MACHADINHO,11,243.2369623655914,2.63,80,511.7705688172043,-32.16288,-16460.015392399484,272878642.5172052
6,272878642.5172052,MACHADINHO,12,356.4777553763441,2.63,80,750.0291973118279,-13.60056,-10200.817099791355,272868441.70010537
6,272868441.70010537,FUNDAO,1,527.8749327956989,2.63,80,1110.6488586021503,-551.54781,-612575.9456410157,272255865.7544643
6,272255865.7544643,FUNDAO,2,702.1161290322582,2.63,80,1477.2523354838713,-145.83444,-215434.2670839825,272040431.4873803
6,272040431.4873803,FUNDAO,3,723.3913306451611,2.63,80,1522.015359677419,-131.41792,-200020.09277685828,271840411.3946035
6,271840411.3946035,FUNDAO,4,641.1242607526881,2.63,80,1348.9254446236557,-126.48247,-170615.4220818482,271669795.97252166
6,271669795.97252166,FUNDAO,5,510.64200268817206,2.63,80,1074.390773655914,-114.073,-122558.97872325107,271547236.99379843
6,271547236.99379843,FUNDAO,6,343.9133064516129,2.63,80,723.5935967741935,-113.88157,-82403.9748425921,271464833.0189558
6,271464833.0189558,FUNDAO,7,225.74032258064517,2.63,80,474.95763870967744,-99.28044,-47154.00335245781,271417679.01560336
6,271417679.01560336,FUNDAO,8,177.64032258064518,2.63,80,373.7552387096775,-93.28614,-34866.183524004395,271382812.83207935
6,271382812.83207935,FUNDAO,9,155.65141129032259,2.63,80,327.4905693548387,-89.11843,-29185.44538070934,271353627.38669866
6,271353627.38669866,FUNDAO,10,176.98487903225805,2.63,80,372.3761854838709,-61.53119,-22912.749820483306,271330714.6368782
6,271330714.6368782,FUNDAO,11,243.2369623655914,2.63,80,511.7705688172043,-58.39668,-29885.702140636262,271300828.93473756
6,271300828.93473756,FUNDAO,12,356.4777553763441,2.63,80,750.0291973118279,-52.03668,-39029.029331172445,271261799.9054064
6,271261355.7593053,BAIXO IGUACU,1,527.8749327956989,2.63,80,1110.6488586021503,-23.70362,-26326.398497739105,271235029.36080754
6,271235029.36080754,BAIXO IGUACU,2,702.1161290322582,2.63,80,1477.2523354838713,-6.5674,-9701.706988056776,271225327.6538195
6,271225327.6538195,BAIXO IGUACU,3,723.3913306451611,2.63,80,1522.015359677419,-6.28386,-9564.131438062544,271215763.5223814
6,271215763.5223814,BAIXO IGUACU,4,641.1242607526881,2.63,80,1348.9254446236557,-5.67761,-7658.672593649713,271208104.8497878
6,271208104.8497878,BAIXO IGUACU,5,510.64200268817206,2.63,80,1074.390773655914,-5.58272,-5998.022859904345,271202106.82692784
6,271202106.82692784,BAIXO IGUACU,6,343.9133064516129,2.63,80,723.5935967741935,-5.26134,-3807.0719344519352,271198299.7549934
6,271198299.7549934,BAIXO IGUACU,7,225.74032258064517,2.63,80,474.95763870967744,-4.5906,-2180.3405362606454,271196119.41445714
6,271196119.41445714,BAIXO IGUACU,8,177.64032258064518,2.63,80,373.7552387096775,-4.315,-1612.7538550322586,271194506.6606021
6,271194506.6606021,BAIXO IGUACU,9,155.65141129032259,2.63,80,327.4905693548387,-4.19847,-1374.95933071921,271193131.70127136
6,271193131.70127136,BAIXO IGUACU,10,176.98487903225805,2.63,80,372.3761854838709,-3.25638,-1212.5983628859676,271191919.1029085
6,271191919.1029085,BAIXO IGUACU,11,243.2369623655914,2.63,80,511.7705688172043,-3.6265,-1855.9359678155915,271190063.1669407
6,271190063.1669407,BAIXO IGUACU,12,356.4777553763441,2.63,80,750.0291973118279,-2.30415,-1728.1797749860482,271188334.9871657
6,271188334.9871657,PASSO S JOAO,1,527.8749327956989,2.63,80,1110.6488586021503,-213.40681,-237020.02994442597,270951314.95722127
6,270951314.95722127,PASSO S JOAO,2,702.1161290322582,2.63,80,1477.2523354838713,-419.09671,-619111.5936411067,270332203.36358017
6,270332203.36358017,PASSO S JOAO,3,723.3913306451611,2.63,80,1522.015359677419,-778.01688,-1184153.6414483034,269148049.72213185
6,269148049.72213185,PASSO S JOAO,4,641.1242607526881,2.63,80,1348.9254446236557,-98.57183,-132966.04961011742,269015083.6725217
6,269015083.6725217,PASSO S JOAO,5,510.64200268817206,2.63,80,1074.390773655914,-102.08045,-109674.29365064384,268905409.3788711
6,268905409.3788711,PASSO S JOAO,6,343.9133064516129,2.63,80,723.5935967741935,-90.44136,-65442.78897954968,268839966.58989155
6,268839966.58989155,PASSO S JOAO,7,225.74032258064517,2.63,80,474.95763870967744,-90.13693,-42811.22343333949,268797155.36645824
6,268797155.36645824,PASSO S JOAO,8,177.64032258064518,2.63,80,373.7552387096775,-54.5728,-20396.86989105549,268776758.4965672
6,268776758.4965672,PASSO S JOAO,9,155.65141129032259,2.63,80,327.4905693548387,-67.59413,-22136.440118744988,268754622.05644846
6,268754622.05644846,PASSO S JOAO,10,176.98487903225805,2.63,80,372.3761854838709,-74.47665,-27733.33083461734,268726888.72561383
6,268726888.72561383,PASSO S JOAO,11,243.2369623655914,2.63,80,511.7705688172043,-69.5377,-35587.348283240106,268691301.3773306
6,268691301.3773306,PASSO S JOAO,12,356.4777553763441,2.63,80,750.0291973118279,-11.96905,-8977.136964085134,268682324.2403665
6,268133477.82777515,BARRA GRANDE,1,527.8749327956989,2.63,80,1110.6488586021503,-154.13799,-171193.18266072965,267962284.64511442
6,267962284.64511442,BARRA GRANDE,2,702.1161290322582,2.63,80,1477.2523354838713,-48.23113,-71249.5494355262,267891035.0956789
6,267891035.0956789,BARRA GRANDE,3,723.3913306451611,2.63,80,1522.015359677419,-54.57285,-83060.71592137184,267807974.37975752
6,267807974.37975752,BARRA GRANDE,4,641.1242607526881,2.63,80,1348.9254446236557,-48.39936,-65287.12820750038,267742687.25155002
6,267742687.25155002,BARRA GRANDE,5,510.64200268817206,2.63,80,1074.390773655914,-56.50893,-60712.67302116789,267681974.57852885
6,267681974.57852885,BARRA GRANDE,6,343.9133064516129,2.63,80,723.5935967741935,-27.00788,-19542.729030445807,267662431.8494984
6,267662431.8494984,BARRA GRANDE,7,225.74032258064517,2.63,80,474.95763870967744,-16.61412,-7891.0032044392265,267654540.84629396
6,267654540.84629396,BARRA GRANDE,8,177.64032258064518,2.63,80,373.7552387096775,-19.56432,-7312.267091792517,267647228.57920218
6,267647228.57920218,BARRA GRANDE,9,155.65141129032259,2.63,80,327.4905693548387,-28.09524,-9200.92614376084,267638027.6530584
6,267638027.6530584,BARRA GRANDE,10,176.98487903225805,2.63,80,372.3761854838709,-25.55913,-9517.61133368637,267628510.0417247
